REPORT_NO,STATUS_FLAG,DEPT_CD,DEPT_NM,FLAW_GBN,REPORT_DT,INPUT_DT,PLANT_CD,PROCESS_CD,ITEM_CD,ITEM_GROUP_CD,FLAW_QTY,TYPE_CD,LOSS_MH,BP_CD,PAR_ITEM_CD,OUT_HOGI,ISSUE_DT,REMARK,INIT_QA_YN,REL_DEPT_YN,REL_DEPT_CD,CLAIM_YN,PART_COST,LABOR_COST,CLAIM_AMT,FINAL_CLAIM_AMT,DECIDE_RESULT,FLAW_STATE,ACT_RESULT,REL_DEPT_DT,REL_DEPT_COMMENT,CAP_YN,CAP_ACTION,QA_COMMENT,DECIDE_YN,DECIDE_DT,SIGN_YN,SIGN_DT,FINAL_YN,FINAL_DT,INSRT_USER_ID,INSRT_DT,UPDT_USER_ID,UPDT_DT,REG_DT,BIZ_DT,USE_ITEM_SEQ
QA2601046,P20,SH11610100,품질관리팀,QC,2026-01-13 00:00:00,2026-01-21 00:00:00,SA00,A03,M10250A,ZZZZZ,8.00,A,0,1348149488,WC10000000,33,,,N,Y,SH11231200,N,0.00,860.00,0.00,0.00,,OUTRIGGER 실린더 CONNETOR M16TAP 누락(M102500-04),업체 반출 수정,,,N,,,Y,2026-05-07 15:23:11.540000,,,N,,421029,2026-01-21 13:41:35.920000,421029,2026-05-07 15:23:11.540000,2026-03-04 09:26:59.800000,,0
QA2601047,P20,SH11610100,품질관리팀,QC,2026-01-14 00:00:00,2026-01-21 00:00:00,SA00,A04,AW80600C,ZZZZZ,1.00,P,0,1248131958,A670000,33,,,N,Y,SH24104000,N,0.00,860.00,0.00,0.00,,OUTRIGGER REAR 조수석쪽 하판 품번5 인입시 간섭,면취부 길이연장 설변 요청 S1440mm A2240mm,,,N,,,Y,2026-05-07 15:23:18.650000,,,N,,421029,2026-01-21 13:46:35.997000,421029,2026-05-07 15:23:18.650000,2026-03-04 09:26:59.800000,,0
QA2601048,P20,SH11610100,품질관리팀,QC,2026-01-20 00:00:00,2026-01-21 00:00:00,SA00,A04,A681101A,ZZZZZ,4.00,M,0,4918102052,A540000,27~28,,,N,Y,SH24103000,N,0.00,860.00,0.00,0.00,,"M/T B,K,T(CHISSIS MOUNTING B,K,T(A)A521298/A521297(B) 좌.우대칭 #127~129 적용 #130부터는홀 센터 설변도면 적용 설변도면으로 발주 불량",특장개발 이병훈대리 재발주 진행,,"ＢＯＭ　XXX　XXX　XXX　（XXX）
＃１３０～　XXX　＃１２７로　XXX",N,,,Y,2026-05-07 15:23:22.407000,,,N,,493026,2026-01-21 13:48:33.580000,421029,2026-05-07 15:23:22.407000,2026-03-04 09:26:59.800000,,0
QA2601050,P20,SH11610100,품질관리팀,QC,2026-01-21 00:00:00,2026-01-21 00:00:00,SA00,A04,A681101A,ZZZZZ,2.00,A,0,4918102052,A540000,127~128,,,N,Y,SH24104000,N,0.00,860.00,0.00,0.00,,"M/T B,K,T SIDE BRACKET(S5T3-1130600) 홀이 너무큼",연구확인이병훈대리  평와셔이용하여 사용,,"BOM XXX XXX XXX (#130~ 적용해야되나 #127~ XXX, XXX)",N,,,Y,2026-05-07 15:23:25.937000,,,N,,493026,2026-01-21 13:59:30.953000,421029,2026-05-07 15:23:25.937000,2026-03-04 09:26:59.800000,,0
QA2601052,P20,SH11610100,품질관리팀,QC,2026-01-14 00:00:00,2026-01-21 00:00:00,SA00,A03,M109101D,ZZZZZ,1.00,D,0,7318502133,WC10000000,45,,클레임,N,Y,SH11610100,N,0.00,860.00,0.00,0.00,,하부 PUMP P1 19X210X2650 5/905 HEL 1EA 금구 오일누유,대체품 업체 신규제작 입고완료. 현장 교체후 공수 패널티 처리예정,,,N,,,Y,2026-05-07 15:26:12.800000,,,N,,421029,2026-01-21 14:05:34.177000,421029,2026-05-07 15:26:12.800000,2026-03-04 09:26:59.800000,,0
QA2601053,P20,SH11610100,품질관리팀,QC,2026-01-16 00:00:00,2026-01-21 00:00:00,SA00,A07,ES17300,ZZZZZ,1.00,E,0,2068638393,WC10000000,44,,,N,Y,SH11610100,N,0.00,860.00,0.00,0.00,,길이센서 출력값 없음,"1:1 교체 진행, 업체로 반출 후 원인분석 및 대책 요청 함",,,N,,,Y,2026-05-07 15:26:15.590000,,,N,,421029,2026-01-21 14:07:00.413000,421029,2026-05-07 15:26:15.590000,2026-03-04 09:26:59.800000,,0
QA2601054,P20,SH11610100,품질관리팀,QC,2026-01-15 00:00:00,2026-01-21 00:00:00,SA00,A04,A521703,ZZZZZ,1.00,B,0,1348149488,A670000,33,,클레임,N,Y,SH11231200,N,0.00,860.00,0.00,0.00,,"이너박스쫄대부위S142,5mm A143mm로 외형 파임현상",공정일정으로 사내제관 수정 패널티 처리예정,,,N,,,Y,2026-05-07 15:26:18.267000,,,N,,421029,2026-01-21 14:09:54.960000,421029,2026-05-07 15:26:18.267000,2026-03-04 09:26:59.800000,,0
QA2601057,P20,SH11610100,품질관리팀,QC,2026-01-02 00:00:00,2026-01-21 00:00:00,SA00,A04,JD1300ERSS-1,ZZZZZ,10.00,M,0,1408188166,J8B1-0000000-00,396~405,,클레임,N,Y,SH11231200,N,0.00,860.00,0.00,0.00,,J8B1-3202000-48 BKT 절곡누락,자작절곡사용-사내수정 공수 패널티처리예정,,,N,,,Y,2026-05-07 15:26:22.837000,,,N,,421029,2026-01-21 14:15:07.527000,421029,2026-05-07 15:26:22.837000,2026-03-04 09:26:59.800000,,0
QA2601058,P20,SH11610100,품질관리팀,QC,2026-01-02 00:00:00,2026-01-21 00:00:00,SA00,A04,JD1300ERSS-1,ZZZZZ,10.00,M,0,1408188166,J8B1-0000000-00,396~405,,클레임,N,Y,SH11610100,N,0.00,860.00,0.00,0.00,,J8B1-3202000-06 BKT 도면 REV 이전 품번 제작-입고누락,태정기업 수정 사용함-수정공수 패널티처리,,ERP XXX XXX - XXX -> XXX XXX 품질관리팀 XXX,N,,XXX XXX XXX (XXX → 품질관리팀 XXX),Y,2026-05-07 15:26:25.850000,,,N,,421029,2026-01-21 14:17:12.757000,421029,2026-05-07 15:26:25.850000,2026-03-04 09:26:59.800000,,0
QA2601059,P20,SH11610100,품질관리팀,QC,2026-01-02 00:00:00,2026-01-21 00:00:00,SA00,A04,JD1300ERSS-1,ZZZZZ,10.00,M,0,1408188166,J8B1-0000000-00,396~405,,,N,Y,SH22103000,N,0.00,860.00,0.00,0.00,,J8B1-3202000-27-5 BKT 업체측 입고누락,업체 신규 제작 입고완료,,,N,,,Y,2026-05-07 15:26:28.727000,,,N,,421029,2026-01-21 14:18:51.577000,421029,2026-05-07 15:26:28.727000,2026-03-04 09:26:59.800000,,0
QA2601060,P20,SH11610100,품질관리팀,QC,2026-01-02 00:00:00,2026-01-21 00:00:00,SA00,A04,JD1300ERSS-1,ZZZZZ,1.00,M,0,1408188166,J8B1-0000000-00,396~405,,,N,Y,SH22103000,N,0.00,860.00,0.00,0.00,,J8B1-3202000-50 BKT 업체측 입고 누락,업체신규 제작 입고완료,,,N,,,Y,2026-05-07 15:26:31.410000,,,N,,421029,2026-01-21 14:19:57.953000,421029,2026-05-07 15:26:31.410000,2026-03-04 09:26:59.800000,,0
QA2601061,P20,SH11610100,품질관리팀,QC,2026-01-05 00:00:00,2026-01-21 00:00:00,SA00,A04,JD1000FSS,ZZZZZ,2.00,M,0,1408188166,D490000,85~86,,,N,Y,SH11231200,N,0.00,860.00,0.00,0.00,,D263201-7-2 BKT 레이져품 치수 불량 (S' : 450mm / A' : 400mm) JD1050 제품으로 입고되어야 하나 800제품으로 입고,업체신규 제작하여 입고완료,,,N,,,Y,2026-05-07 15:26:33.820000,,,N,,421029,2026-01-21 14:21:58.263000,421029,2026-05-07 15:26:33.820000,2026-03-04 09:26:59.800000,,0
QA2601062,P20,SH11610100,품질관리팀,QC,2026-01-05 00:00:00,2026-01-21 00:00:00,SA00,A02,JD1600ER,ZZZZZ,1.00,B,0,1408131509,D550000,1,,업체 - 서린메탈,N,Y,SH00000000,N,0.00,860.00,0.00,0.00,,D653202-30 BKT 홀 위치 불량,신규 제작하여 입고완료,,XXX XXX 건,N,,,Y,2026-05-07 15:26:36.157000,,,N,,421029,2026-01-21 14:24:02.613000,421029,2026-05-07 15:26:36.157000,2026-03-04 09:26:59.800000,,0
QA2601063,P20,SH11610100,품질관리팀,QC,2026-01-05 00:00:00,2026-01-21 00:00:00,SA00,A04,JD1600ER,ZZZZZ,1.00,M,0,1408131509,D550000,1,,,N,Y,SH00000000,N,0.00,860.00,0.00,0.00,,DC55320044 BKT 홀 위치 불량 - 생산팀 BOM 문제로 설변 전 도면으로 전달됨,신규 제작하여 사용,,XXX XXX 건,N,,,Y,2026-05-07 15:26:40.987000,,,N,,421029,2026-01-21 14:25:50.190000,421029,2026-05-07 15:26:40.987000,2026-03-04 09:26:59.800000,,0
QA2601064,P20,SH11610100,품질관리팀,QC,2026-01-20 00:00:00,2026-01-21 00:00:00,SA00,A03,M101304A,ZZZZZ,1.00,B,0,1348149488,WC10000000,65,,클레임,N,Y,SH11231200,N,0.00,860.00,0.00,0.00,,SUPPORT 폭 치수불량 공차+1 커서 삽입불가 S' : 162-0.1mm A' : 164.7mm,반출 수정(재도장 패널티),,,N,,,Y,2026-05-07 15:26:46.043000,,,N,,493026,2026-01-21 14:34:34.767000,421029,2026-05-07 15:26:46.043000,2026-03-04 09:26:59.800000,,0
QA2601065,P20,SH11610100,품질관리팀,QC,2026-01-21 00:00:00,2026-01-21 00:00:00,SA00,A07,EL11400,ZZZZZ,1.00,E,30,1308687694,WC10000000,52,,클레임,N,Y,SH11231200,N,0.00,860.00,25800.00,0.00,,"장방형 경광등 동작이상-경고음 1,2는 작동하는데 동작불능됨(앰프 확인결과 이상무)",경광등 현장탈거후 업체 납품시 반출 수정 입고완료.현장탈거작업 및 조립공수 패널티처리예정,,XXX XXX XXX 中 ( 1월 27일 XXX XXX XXX XXX),N,,,Y,2026-04-17 10:40:52.317000,,,N,,499162,2026-01-21 16:22:15.420000,499162,2026-04-17 10:40:52.317000,2026-03-04 09:26:59.800000,,0
QA2601066,P20,SH11610100,품질관리팀,QC,2026-01-20 00:00:00,2026-01-22 00:00:00,SA00,A03,M101315C,ZZZZZ,3.00,B,0,3020694842,WC10000000,54~56,,,N,Y,SH11231200,N,0.00,860.00,0.00,0.00,,보조 TOOL BOX COVER 수정용접으로 인한 외형형상 변형,신제작하여 납품(재도장패널티),,"T2.3 XXX 입고검사시 XXX (XXX XXX XXX XXX XXX XXX XXX)
XXX 및 물류이동시 XXX XXX XXX",N,,"외주구매팀 XXX XXX. 물류이동시 XXX XXX XXX XXX XXX XXX.
 - XXX 부적합에서 XXX",Y,2026-05-07 15:26:49.990000,,,N,,493026,2026-01-22 08:35:00.980000,421029,2026-05-07 15:26:49.990000,2026-03-04 09:26:59.800000,,0
QA2601067,P20,SH11610100,품질관리팀,QC,2026-01-21 00:00:00,2026-01-22 00:00:00,SA00,A02,DC02350001-V,ZZZZZ,1.00,B,0,2768600824,T1D1-0000000-00,335,,,N,Y,SH11231200,N,0.00,860.00,0.00,0.00,,연료탱크 후방 하단부 2곳 용접불량으로 누유,업체방문 분해후 반출 수정입고완료.입고분 #336도 확인결과 누유되어 용접수정 조치완료,,,N,,,Y,2026-04-17 10:41:47.250000,,,N,,499162,2026-01-22 08:42:51.720000,499162,2026-04-17 10:41:47.250000,2026-03-04 09:26:59.800000,,0
QA2601068,P20,SH11610100,품질관리팀,QC,2026-01-20 00:00:00,2026-01-22 00:00:00,SA00,A03,M105300B,ZZZZZ,1.00,A,0,1240395293,WC10000000,58,,,N,Y,SH11610100,N,0.00,860.00,0.00,0.00,, OUTRIGGER 링크 OPERATION TOTAL PIPE HOLE 불량 양쪽홀 상이,신제작하여  납품완료,,,N,,,Y,2026-05-07 15:26:52.640000,,,N,,493026,2026-01-22 09:06:15.227000,421029,2026-05-07 15:26:52.640000,2026-03-04 09:26:59.800000,,0
QA2601069,P15,SH11610100,품질관리팀,QO,2026-01-22 00:00:00,2026-01-22 00:00:00,SA00,,,ZZZZZ,1.00,O,0,,K020000,106,,,N,N,,N,0.00,0.00,0.00,0.00,,무시동히터 작동불가(커넥터 조립누락) er71,,,,N,,,N,,N,,N,,418014,2026-01-22 10:15:28.177000,421030,2026-02-09 11:02:55.980000,,,
QA2601070,P15,SH11610100,품질관리팀,QO,2026-01-22 00:00:00,2026-01-22 00:00:00,SA00,,,ZZZZZ,1.00,H,0,,K020000,106,,,N,N,,N,0.00,0.00,0.00,0.00,,케빈 좌 하단 측면 도장손상,,,,N,,,N,,N,,N,,418014,2026-01-22 10:15:28.190000,421030,2026-02-09 11:03:09.107000,,,
QA2601071,P15,SH11610100,품질관리팀,QO,2026-01-22 00:00:00,2026-01-22 00:00:00,SA00,,,ZZZZZ,1.00,H,0,,K020000,106,,,N,N,,N,0.00,0.00,0.00,0.00,,"운전석 2, 3축 흙받이 중앙 도장손상",,,,N,,,N,,N,,N,,418014,2026-01-22 10:15:28.207000,421030,2026-02-09 11:03:00.197000,,,
QA2601072,P15,SH11610100,품질관리팀,QO,2026-01-22 00:00:00,2026-01-22 00:00:00,SA00,,,ZZZZZ,1.00,H,0,,K020000,106,,,N,N,,N,0.00,0.00,0.00,0.00,,출하지급품 도장누락,,,,N,,,N,,N,,N,,418014,2026-01-22 10:15:28.223000,421030,2026-02-09 11:03:05.733000,,,
QA2601073,P15,SH11610100,품질관리팀,QO,2026-01-22 00:00:00,2026-01-22 00:00:00,SA00,,,ZZZZZ,1.00,H,0,,K020000,106,,,N,N,,N,0.00,0.00,0.00,0.00,,완충기 도장박리,,,,N,,,N,,N,,N,,418014,2026-01-22 10:15:28.240000,421030,2026-02-09 11:03:03.190000,,,
QA2601074,P20,SH11610100,품질관리팀,QC,2026-01-23 00:00:00,2026-01-23 00:00:00,SA00,A01,P021401,ZZZZZ,1.00,A,30,3320703029,P020000,1,,클레임,N,Y,SH00000000,N,0.00,860.00,25800.00,0.00,,"쿨러베이스 M/T BKT 홀간거리불량 S:475mm, A:481mm",현장수정 조치완료. 업체 내용전달후 수정공수 패널티처리예정,,XXX XXX 건,N,,,Y,2026-04-17 10:42:27.247000,,,N,,499162,2026-01-23 14:04:23.193000,499162,2026-04-17 10:42:27.247000,2026-03-04 09:26:59.800000,,0
QA2601075,P20,SH11610100,품질관리팀,QC,2026-01-23 00:00:00,2026-01-23 00:00:00,SA00,A01,D701166,ZZZZZ,1.00,A,0,1348149488,D700000,29,,,N,Y,SH11231200,N,0.00,860.00,0.00,0.00,,"체인고정 BKT 홀가공불량.PIN 조립시 중간부 조립불가 BKT 가공부 내측 가공불량-S:9.5파이 0~+0.1, A:9.45파이(중간 특정부위)",업체반출 수정 입고완료,,"XXX XXX XXX XXX (Φ9.5 0+0.1) 가공불량인지, XXX BURR XXX?",N,,가공불량임,Y,2026-04-17 13:47:00.537000,,,N,,499162,2026-01-23 14:17:15.250000,499162,2026-04-17 13:47:00.537000,2026-03-04 09:26:59.800000,,0
QA2601076,P20,SH11610100,품질관리팀,QC,2026-01-23 00:00:00,2026-01-23 00:00:00,SA00,A02,D7C3-3407000-00,DC106,1.00,A,0,1348149488,T1D1-0000000-00,389,,,N,Y,SH11231200,N,0.00,860.00,0.00,0.00,,머플러 U-BOLT M12 TAP 가공불량으로 NUT 조립불가-게이지 확인결과 체결안됨,업체 신규제작 입고요청후 입고완료.,,XXX NUT는 XXX XXX ( GO-NO XXX XXX XXX XXX),N,,GO-NO XXX XXX XXX XXX,Y,2026-04-17 10:47:05.277000,,,N,,499162,2026-01-23 14:31:57.437000,499162,2026-04-17 10:47:05.277000,2026-03-04 09:26:59.800000,,0
QA2601077,P20,SH11610100,품질관리팀,QC,2026-01-23 00:00:00,2026-01-23 00:00:00,SA00,A01,P022109,ZZZZZ,1.00,B,0,1408131509,P020000,1,,클레임-도장비용,N,Y,SH11231200,N,0.00,860.00,0.00,0.00,,"A-FRAME(A) 9번 단품 용접변형으로 팬클러치 상하 수직안나옴. SHIM 삽입 치수 확인결과 7mm~7.5mm 치수 차이남 SECTION C-C 제관치수 도면상 S:95.2mm, A:90mm",프레임 수정불가로 설계팀 SPACER 도면출도후 업체 전달 SPACER 제작입고완료. 도장비용 패널티처리예정,,XXX XXX 건,N,,,Y,2026-04-17 13:51:58.683000,,,N,,499162,2026-01-23 15:00:15.403000,499162,2026-04-17 13:51:58.683000,2026-03-04 09:26:59.800000,,0
QA2601078,P20,SH11610100,품질관리팀,QC,2026-01-20 00:00:00,2026-01-23 00:00:00,SA00,A07,WR27000,ZZZZZ,1.00,E,0,4018122865,WC10000000,50,,,N,Y,SH11610100,N,0.00,860.00,0.00,0.00,,타타대우 샤시 하부 마그네틱밸브 Q5시그널 출력안나옴,차량커넥터 헐거움으로 체결되어 현장 재결합후 정상작동함,,,N,,,Y,2026-04-18 09:04:19.300000,,,N,,499162,2026-01-23 15:29:48.020000,499162,2026-04-18 09:04:19.300000,2026-03-04 09:26:59.800000,,0
QA2601079,P20,SH11610100,품질관리팀,QC,2026-01-23 00:00:00,2026-01-23 00:00:00,SA00,A01,D701151,ZZZZZ,2.00,B,0,1348149488,D700000,29,,클레임-재도장비용,N,Y,SH11231200,N,0.00,860.00,0.00,0.00,,"PAD BKT (N),  PAD 삽입부 3번 단품 취부 치수불량 취부치수 S:100mm, A:85mm",업체 제작분 확인후 입고완료. 재도장비용 패널티처리예정,,,N,,,Y,2026-04-17 13:53:52.227000,,,N,,499162,2026-01-23 15:59:20.577000,499162,2026-04-17 13:53:52.227000,2026-03-04 09:26:59.800000,,0
QA2601080,P20,SH11610100,품질관리팀,QC,2026-01-24 00:00:00,2026-01-26 00:00:00,SA00,A07,WR01900,ZZZZZ,1.00,E,0,3128606819,WC10000000,54,,클레임,N,Y,SH11610100,N,0.00,860.00,0.00,0.00,,PTO인가시 엔진정지발생.확인결과 Q12라인 물리적 해체가되어도 전압출력나감. R/J 슬립링 1번핀(4번+전원) 인가시 6번핀(Q12)에서도 출력나옴,업체방문 교체품 테스트후 교체작업완료.탈거분 및 입고분 1EA 반출 원인분석 및 수정후 재방문 조립작업예정. 현장 원인파악 및 재작업공수 업체 패널티처리예정,,,N,,,Y,2026-04-18 09:04:57.617000,,,N,,499162,2026-01-26 09:17:52.093000,499162,2026-04-18 09:04:57.617000,2026-03-04 09:26:59.800000,,0
QA2601081,P20,SH11610100,품질관리팀,QC,2026-01-26 00:00:00,2026-01-26 00:00:00,SA00,A01,P022101,ZZZZZ,1.00,B,0,1248131958,P020000,1,,,N,Y,SH22101000,N,0.00,860.00,0.00,0.00,,FLAME FLOOR 단품 2번 배터리 BKT M/T M8 2EA 웰딩너트 제관라인 용접누락,1라인 현장 팜너트 수정 조치완료,,XXX XXX 건,N,,,Y,2026-04-17 13:57:12.247000,,,N,,499162,2026-01-26 10:10:20.180000,499162,2026-04-17 13:57:12.247000,2026-03-04 09:26:59.800000,,0
QA2601082,P20,SH11610100,품질관리팀,QC,2026-01-26 00:00:00,2026-01-26 00:00:00,SA00,A01,D701116,ZZZZZ,2.00,B,0,1348149488,D700000,29,,클레임- 재도장비용,N,Y,SH11231200,N,0.00,860.00,0.00,0.00,,"PAD BKT(F) 3번 단품 취부치수불량. S:70mm, A:80mm",업체 교체품 입고완료. 고품 반출함. 재도장비용 패널티 처리예정,,,N,,,Y,2026-04-17 13:57:30.397000,,,N,,499162,2026-01-26 14:50:19.860000,499162,2026-04-17 13:57:30.397000,2026-03-04 09:26:59.800000,,0
QA2601084,P20,SH11610100,품질관리팀,QC,2026-01-26 00:00:00,2026-01-26 00:00:00,SA00,A01,P021407,ZZZZZ,1.00,D,0,1130259437,P020000,1,,,N,Y,SH11610100,N,0.00,860.00,0.00,0.00,,"라디에터 호스 내경치수불량 -S:58파이, A:60.5파이",업체 신규제작 입고완료,,XXX XXX 건,N,,,Y,2026-04-17 13:58:00.347000,,,N,,499162,2026-01-26 18:40:34.957000,499162,2026-04-17 13:58:00.347000,2026-03-04 09:26:59.800000,,0
QA2601085,P20,SH11610100,품질관리팀,QC,2026-01-06 00:00:00,2026-01-27 00:00:00,SA00,A03,M102010H,ZZZZZ,1.00,A,0,4918102052,WC10000000,41,,,N,Y,SH11231200,N,0.00,860.00,0.00,0.00,,UNDER LIFT 3RD BOOM  양쪽가공으로 인한 단차발생,사내 수정 완료,,,N,,,Y,2026-05-07 15:26:56.180000,,,N,,493026,2026-01-27 10:48:26.800000,421029,2026-05-07 15:26:56.180000,2026-03-04 09:26:59.800000,,0
QA2601086,P20,SH11610100,품질관리팀,QC,2026-01-22 00:00:00,2026-01-27 00:00:00,SA00,A03,M105564,ZZZZZ,6.00,P,0,1348645361,WC10000000,54~59,,,N,Y,SH24103000,N,0.00,860.00,0.00,0.00,,TAP 깊이 불량 - 니뿔체결 불가,업체 반출 후 수정품 입고 완료,,"GO-NO XXX XXX XXX XXX , XXX XXX XXX 동 XXX-> XXX XXX XXX
XXX XXX XXX XXX
( XXX XXX XXX XXX 2~3산 XXX XXX) - XXX XXX XXX
XXX XXX - XXX XXX XXX XXX",N,,XXX XXX XXX (외주구매팀 → XXX1팀 XXX),Y,2026-05-07 15:26:58.707000,,,N,,493026,2026-01-27 11:02:27.940000,421029,2026-05-07 15:26:58.707000,2026-03-04 09:26:59.800000,,0
QA2601087,P20,SH11610100,품질관리팀,QC,2026-01-22 00:00:00,2026-01-27 00:00:00,SA00,A01,D703312,ZZZZZ,4.00,A,0,1348149488,D700000,29,,,N,Y,SH11231200,N,0.00,860.00,0.00,0.00,,HOLDER 홈 길이 불량 (단품 절단 불량),업체 반출 수정,,,N,,,Y,2026-05-07 15:27:01.120000,,,N,,493026,2026-01-27 11:05:33.543000,421029,2026-05-07 15:27:01.120000,2026-03-04 09:26:59.800000,,0
QA2601088,P20,SH11610100,품질관리팀,QC,2026-01-27 00:00:00,2026-01-27 00:00:00,SA00,A02,DR37200,ZZZZZ,1.00,O,0,1398106150,E1D1-0000000-00,335,,,N,Y,SH11610100,N,0.00,860.00,0.00,0.00,,댐퍼블럭 FC 카트리지 M10 가는나사 너트 조립누락,재고분 선조치완료 업체 너트 입고완료,,,N,,,Y,2026-04-17 13:58:47.980000,,,N,,499162,2026-01-27 11:06:05.070000,499162,2026-04-17 13:58:47.980000,2026-03-04 09:26:59.800000,,0
QA2601089,P20,SH11610100,품질관리팀,QC,2026-01-22 00:00:00,2026-01-27 00:00:00,SA00,A01,P021201,ZZZZZ,1.00,B,0,1188121509,P020000,1,,,N,Y,SH11231200,N,0.00,860.00,0.00,0.00,,고정 브라켓 취부 위치불량 (S' : 257mm / A' : 285mm),업체 반출 수정입고완료,,XXX XXX 건,N,,,Y,2026-04-17 14:00:53.040000,,,N,,493026,2026-01-27 11:08:48.380000,499162,2026-04-17 14:00:53.040000,2026-03-04 09:26:59.800000,,0
QA2601090,P20,SH11610100,품질관리팀,QC,2026-01-23 00:00:00,2026-01-27 00:00:00,SA00,A03,WC10170000-V,ZZZZZ,20.00,P,0,2088702433,WC10000000,33~52,,,N,Y,SH24103000,N,0.00,860.00,0.00,0.00,,소재 취부 불량 (S' : 550mm / A' : 350mm),상대물 350mm로 절단하여 수정,,"E-BOM 69번 M102500-02 PLATE XXX t2.3*50*350.
XXX XXX XXX 제작해야하나, BOM 을 XXX XXX 함.
 - BOP XXX XXX",N,,XXX XXX(BOM 과 XXX XXX XXX),Y,2026-05-07 15:27:03.720000,,,N,,493026,2026-01-27 11:15:28.680000,421029,2026-05-07 15:27:03.720000,2026-03-04 09:26:59.800000,,0
QA2601091,P20,SH11610100,품질관리팀,QC,2026-01-23 00:00:00,2026-01-27 00:00:00,SA00,A03,M101304A,ZZZZZ,9.00,B,0,1348149488,WC10000000,65~74,,클레임,N,Y,SH11231200,N,0.00,860.00,0.00,0.00,,SUPPORT 폭 치수불량 공차+1 커서 삽입불가 S' : 162-0.1mm A' : 164.7mm,업체 반출하여 수정품 입고(재도장 패널티),,"품질관리팀 공정담당자 XXX XXX - 설계부적합건
(26년 1월 30일 , swc10m frame support XXX XXX XXX XXX)
-> XXX 내용만으로 XXX XXX XXX XXX XXX XXX XXX XXX XXX 도장비까지 XXX XXX",N,,XXX XXX XXX (XXX XXX),Y,2026-05-07 15:27:06.263000,,,N,,493026,2026-01-27 11:19:42.163000,421029,2026-05-07 15:27:06.263000,2026-03-04 09:26:59.800000,,0
QA2601092,P20,SH11610100,품질관리팀,QC,2026-01-26 00:00:00,2026-01-27 00:00:00,SA00,A01,P021405,ZZZZZ,1.00,Q,0,1188121509,P020000,1,,,N,Y,SH00000000,N,0.00,860.00,0.00,0.00,,고정브라켓 위치가 대각위인데 취부 치수 한쪽누락,연구소 설계변경 요청,,XXX XXX 건,N,,,Y,2026-05-07 15:27:09.713000,,,N,,493026,2026-01-27 11:23:30.450000,421029,2026-05-07 15:27:09.713000,2026-03-04 09:26:59.800000,,0
QA2601093,P20,SH11610100,품질관리팀,QC,2026-01-26 00:00:00,2026-01-27 00:00:00,SA00,A03,M105502,ZZZZZ,1.00,A,0,1348149488,WC10000000,59,,,N,Y,SH11231200,N,0.00,860.00,0.00,0.00,,트롤리 플러핀 구리스 탭 누락,업체 반출 수정,,,N,,,Y,2026-05-07 15:27:12.773000,,,N,,493026,2026-01-27 11:27:27.390000,421029,2026-05-07 15:27:12.773000,2026-03-04 09:26:59.800000,,0
QA2601094,P20,SH11610100,품질관리팀,QC,2026-01-26 00:00:00,2026-01-27 00:00:00,SA00,A03,M100147D,ZZZZZ,19.00,P,0,1248131958,WC10000000,56~74,,,N,Y,SH24103000,N,0.00,860.00,0.00,0.00,,전방윈치 롤러 브라켓 용접비드와 롤러 간섭으로 조립불가,업체 내방하여 수정 완료,,"1. XXX XXX XXX XXX XXX, 노트란대로 XXX 7XXX XXX
(설계확인결과 GAP7.4mm) , SEC B-B XXX XXX 15mm XXX XXX XXX
2. XXX XXX XXX XXX XXX XXX XXX XXX 
3. XXX XXX (8XXX, 60mm) XXX XXX, XXX XXX XXX XXX
-> XXX XXX : XXX XXX XXX XXX XXX",N,,,Y,2026-05-07 15:27:15.603000,,,N,,493026,2026-01-27 11:29:44.757000,421029,2026-05-07 15:27:15.603000,2026-03-04 09:26:59.800000,,0
QA2601095,P20,SH11610100,품질관리팀,QC,2026-01-26 00:00:00,2026-01-27 00:00:00,SA00,A03,M101313G,ZZZZZ,2.00,B,0,3320703029,WC10000000,59,,,N,Y,SH11231200,N,0.00,860.00,0.00,0.00,,"TOOL BOX (RH, LH) 변형으로 간섭되어 DOOR 조립 불가",업체 내방하여 수정 완료,,,N,,"XXX 용접하면서 XXX 오므라드는 XXX XXX XXX 전 위,XXX XXX 안 XXX XXX XXX
 - XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX.(외주구매팀 XXX XXX)",Y,2026-05-07 15:27:18.257000,,,N,,493026,2026-01-27 11:34:07.993000,421029,2026-05-07 15:27:18.257000,2026-03-04 09:26:59.800000,,0
QA2601096,P20,SH11610100,품질관리팀,QC,2026-01-27 00:00:00,2026-01-27 00:00:00,SA00,A02,500000V-JD15070,ZZZZZ,1.00,D,0,6098124002,D490000,85~86,,,N,Y,SH11610100,N,0.00,860.00,0.00,0.00,,피팅 입고누락됨. G-RED ADAPTER PF1*PF1/2 대당1EA 누락됨,재고분 선사용함. 업체 내용전달후 리스트 납품전 확인요청함,,,N,,,Y,2026-04-17 13:48:29.293000,,,N,,499162,2026-01-27 15:04:13.813000,499162,2026-04-17 13:48:29.293000,2026-03-04 09:26:59.800000,,0
